Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
1,14,Goto,0,3.0,0.0,0,0.042
2,14,Goto,0,2.921,0.001,0,0.042
3,14,Goto,0,2.843,0.004,0,0.042
4,14,Goto,0,2.765,0.009,0,0.042
5,14,Goto,0,2.686,0.016,0,0.042
6,14,Goto,0,2.608,0.026,0,0.042
7,14,Goto,0,2.531,0.037,0,0.042
8,14,Goto,0,2.453,0.05,0,0.042
9,14,Goto,0,2.376,0.066,0,0.042
10,14,Goto,0,2.3,0.083,0,0.042
11,14,Goto,0,2.224,0.102,0,0.042
12,14,Goto,0,2.148,0.124,0,0.042
13,14,Goto,0,2.073,0.147,0,0.042
14,14,Goto,0,1.999,0.172,0,0.042
15,14,Goto,0,1.925,0.199,0,0.042
16,14,Goto,0,1.852,0.228,0,0.042
17,14,Goto,0,1.78,0.259,0,0.042
18,14,Goto,0,1.708,0.292,0,0.042
19,14,Goto,0,1.638,0.327,0,0.042
20,14,Goto,0,1.569,0.364,0,0.042
21,14,Goto,0,1.5,0.402,0,0.042
22,14,Goto,0,1.433,0.442,0,0.042
23,14,Goto,0,1.366,0.484,0,0.042
24,14,Goto,0,1.301,0.528,0,0.042
25,14,Goto,0,1.237,0.573,0,0.042
26,14,Goto,0,1.174,0.62,0,0.042
27,14,Goto,0,1.112,0.669,0,0.042
28,14,Goto,0,1.052,0.719,0,0.042
29,14,Goto,0,0.993,0.771,0,0.042
30,14,Goto,0,0.935,0.824,0,0.042
31,14,Goto,0,0.879,0.879,0,0.042
32,14,Goto,0,0.824,0.935,0,0.042
33,14,Goto,0,0.771,0.993,0,0.042
34,14,Goto,0,0.719,1.052,0,0.042
35,14,Goto,0,0.669,1.112,0,0.042
36,14,Goto,0,0.62,1.174,0,0.042
37,14,Goto,0,0.573,1.237,0,0.042
38,14,Goto,0,0.528,1.301,0,0.042
39,14,Goto,0,0.484,1.366,0,0.042
40,14,Goto,0,0.442,1.433,0,0.042
41,14,Goto,0,0.402,1.5,0,0.042
42,14,Goto,0,0.364,1.569,0,0.042
43,14,Goto,0,0.327,1.638,0,0.042
44,14,Goto,0,0.292,1.708,0,0.042
45,14,Goto,0,0.259,1.78,0,0.042
46,14,Goto,0,0.228,1.852,0,0.042
47,14,Goto,0,0.199,1.925,0,0.042
48,14,Goto,0,0.172,1.999,0,0.042
49,14,Goto,0,0.147,2.073,0,0.042
50,14,Goto,0,0.124,2.148,0,0.042
51,14,Goto,0,0.102,2.224,0,0.042
52,14,Goto,0,0.083,2.3,0,0.042
53,14,Goto,0,0.066,2.376,0,0.042
54,14,Goto,0,0.05,2.453,0,0.042
55,14,Goto,0,0.037,2.531,0,0.042
56,14,Goto,0,0.026,2.608,0,0.042
57,14,Goto,0,0.016,2.686,0,0.042
58,14,Goto,0,0.009,2.765,0,0.042
59,14,Goto,0,0.004,2.843,0,0.042
60,14,Goto,0,0.001,2.921,0,0.042
61,14,Goto,0,0.0,3.0,0,0.042
62,14,Goto,0,0.001,3.079,0,0.042
63,14,Goto,0,0.004,3.157,0,0.042
64,14,Goto,0,0.009,3.235,0,0.042
65,14,Goto,0,0.016,3.314,0,0.042
66,14,Goto,0,0.026,3.392,0,0.042
67,14,Goto,0,0.037,3.469,0,0.042
68,14,Goto,0,0.05,3.547,0,0.042
69,14,Goto,0,0.066,3.624,0,0.042
70,14,Goto,0,0.083,3.7,0,0.042
71,14,Goto,0,0.102,3.776,0,0.042
72,14,Goto,0,0.124,3.852,0,0.042
73,14,Goto,0,0.147,3.927,0,0.042
74,14,Goto,0,0.172,4.001,0,0.042
75,14,Goto,0,0.199,4.075,0,0.042
76,14,Goto,0,0.228,4.148,0,0.042
77,14,Goto,0,0.259,4.22,0,0.042
78,14,Goto,0,0.292,4.292,0,0.042
79,14,Goto,0,0.327,4.362,0,0.042
80,14,Goto,0,0.364,4.431,0,0.042
81,14,Goto,0,0.402,4.5,0,0.042
82,14,Goto,0,0.442,4.567,0,0.042
83,14,Goto,0,0.484,4.634,0,0.042
84,14,Goto,0,0.528,4.699,0,0.042
85,14,Goto,0,0.573,4.763,0,0.042
86,14,Goto,0,0.62,4.826,0,0.042
87,14,Goto,0,0.669,4.888,0,0.042
88,14,Goto,0,0.719,4.948,0,0.042
89,14,Goto,0,0.771,5.007,0,0.042
90,14,Goto,0,0.824,5.065,0,0.042
91,14,Goto,0,0.879,5.121,0,0.042
92,14,Goto,0,0.935,5.176,0,0.042
93,14,Goto,0,0.993,5.229,0,0.042
94,14,Goto,0,1.052,5.281,0,0.042
95,14,Goto,0,1.112,5.331,0,0.042
96,14,Goto,0,1.174,5.38,0,0.042
97,14,Goto,0,1.237,5.427,0,0.042
98,14,Goto,0,1.301,5.472,0,0.042
99,14,Goto,0,1.366,5.516,0,0.042
100,14,Goto,0,1.433,5.558,0,0.042
101,14,Goto,0,1.5,5.598,0,0.042
102,14,Goto,0,1.569,5.636,0,0.042
103,14,Goto,0,1.638,5.673,0,0.042
104,14,Goto,0,1.708,5.708,0,0.042
105,14,Goto,0,1.78,5.741,0,0.042
106,14,Goto,0,1.852,5.772,0,0.042
107,14,Goto,0,1.925,5.801,0,0.042
108,14,Goto,0,1.999,5.828,0,0.042
109,14,Goto,0,2.073,5.853,0,0.042
110,14,Goto,0,2.148,5.876,0,0.042
111,14,Goto,0,2.224,5.898,0,0.042
112,14,Goto,0,2.3,5.917,0,0.042
113,14,Goto,0,2.376,5.934,0,0.042
114,14,Goto,0,2.453,5.95,0,0.042
115,14,Goto,0,2.531,5.963,0,0.042
116,14,Goto,0,2.608,5.974,0,0.042
117,14,Goto,0,2.686,5.984,0,0.042
118,14,Goto,0,2.765,5.991,0,0.042
119,14,Goto,0,2.843,5.996,0,0.042
120,14,Goto,0,2.921,5.999,0,0.042
121,14,Goto,0,3.0,6.0,0,0.042
122,14,Goto,0,3.079,5.999,0,0.042
123,14,Goto,0,3.157,5.996,0,0.042
124,14,Goto,0,3.235,5.991,0,0.042
125,14,Goto,0,3.314,5.984,0,0.042
126,14,Goto,0,3.392,5.974,0,0.042
127,14,Goto,0,3.469,5.963,0,0.042
128,14,Goto,0,3.547,5.95,0,0.042
129,14,Goto,0,3.624,5.934,0,0.042
130,14,Goto,0,3.7,5.917,0,0.042
131,14,Goto,0,3.776,5.898,0,0.042
132,14,Goto,0,3.852,5.876,0,0.042
133,14,Goto,0,3.927,5.853,0,0.042
134,14,Goto,0,4.001,5.828,0,0.042
135,14,Goto,0,4.075,5.801,0,0.042
136,14,Goto,0,4.148,5.772,0,0.042
137,14,Goto,0,4.22,5.741,0,0.042
138,14,Goto,0,4.292,5.708,0,0.042
139,14,Goto,0,4.362,5.673,0,0.042
140,14,Goto,0,4.431,5.636,0,0.042
141,14,Goto,0,4.5,5.598,0,0.042
142,14,Goto,0,4.567,5.558,0,0.042
143,14,Goto,0,4.634,5.516,0,0.042
144,14,Goto,0,4.699,5.472,0,0.042
145,14,Goto,0,4.763,5.427,0,0.042
146,14,Goto,0,4.826,5.38,0,0.042
147,14,Goto,0,4.888,5.331,0,0.042
148,14,Goto,0,4.948,5.281,0,0.042
149,14,Goto,0,5.007,5.229,0,0.042
150,14,Goto,0,5.065,5.176,0,0.042
151,14,Goto,0,5.121,5.121,0,0.042
152,14,Goto,0,5.176,5.065,0,0.042
153,14,Goto,0,5.229,5.007,0,0.042
154,14,Goto,0,5.281,4.948,0,0.042
155,14,Goto,0,5.331,4.888,0,0.042
156,14,Goto,0,5.38,4.826,0,0.042
157,14,Goto,0,5.427,4.763,0,0.042
158,14,Goto,0,5.472,4.699,0,0.042
159,14,Goto,0,5.516,4.634,0,0.042
160,14,Goto,0,5.558,4.567,0,0.042
161,14,Goto,0,5.598,4.5,0,0.042
162,14,Goto,0,5.636,4.431,0,0.042
163,14,Goto,0,5.673,4.362,0,0.042
164,14,Goto,0,5.708,4.292,0,0.042
165,14,Goto,0,5.741,4.22,0,0.042
166,14,Goto,0,5.772,4.148,0,0.042
167,14,Goto,0,5.801,4.075,0,0.042
168,14,Goto,0,5.828,4.001,0,0.042
169,14,Goto,0,5.853,3.927,0,0.042
170,14,Goto,0,5.876,3.852,0,0.042
171,14,Goto,0,5.898,3.776,0,0.042
172,14,Goto,0,5.917,3.7,0,0.042
173,14,Goto,0,5.934,3.624,0,0.042
174,14,Goto,0,5.95,3.547,0,0.042
175,14,Goto,0,5.963,3.469,0,0.042
176,14,Goto,0,5.974,3.392,0,0.042
177,14,Goto,0,5.984,3.314,0,0.042
178,14,Goto,0,5.991,3.235,0,0.042
179,14,Goto,0,5.996,3.157,0,0.042
180,14,Goto,0,5.999,3.079,0,0.042
181,14,Goto,0,6.0,3.0,0,0.042
182,14,Goto,0,5.999,2.921,0,0.042
183,14,Goto,0,5.996,2.843,0,0.042
184,14,Goto,0,5.991,2.765,0,0.042
185,14,Goto,0,5.984,2.686,0,0.042
186,14,Goto,0,5.974,2.608,0,0.042
187,14,Goto,0,5.963,2.531,0,0.042
188,14,Goto,0,5.95,2.453,0,0.042
189,14,Goto,0,5.934,2.376,0,0.042
190,14,Goto,0,5.917,2.3,0,0.042
191,14,Goto,0,5.898,2.224,0,0.042
192,14,Goto,0,5.876,2.148,0,0.042
193,14,Goto,0,5.853,2.073,0,0.042
194,14,Goto,0,5.828,1.999,0,0.042
195,14,Goto,0,5.801,1.925,0,0.042
196,14,Goto,0,5.772,1.852,0,0.042
197,14,Goto,0,5.741,1.78,0,0.042
198,14,Goto,0,5.708,1.708,0,0.042
199,14,Goto,0,5.673,1.638,0,0.042
200,14,Goto,0,5.636,1.569,0,0.042
201,14,Goto,0,5.598,1.5,0,0.042
202,14,Goto,0,5.558,1.433,0,0.042
203,14,Goto,0,5.516,1.366,0,0.042
204,14,Goto,0,5.472,1.301,0,0.042
205,14,Goto,0,5.427,1.237,0,0.042
206,14,Goto,0,5.38,1.174,0,0.042
207,14,Goto,0,5.331,1.112,0,0.042
208,14,Goto,0,5.281,1.052,0,0.042
209,14,Goto,0,5.229,0.993,0,0.042
210,14,Goto,0,5.176,0.935,0,0.042
211,14,Goto,0,5.121,0.879,0,0.042
212,14,Goto,0,5.065,0.824,0,0.042
213,14,Goto,0,5.007,0.771,0,0.042
214,14,Goto,0,4.948,0.719,0,0.042
215,14,Goto,0,4.888,0.669,0,0.042
216,14,Goto,0,4.826,0.62,0,0.042
217,14,Goto,0,4.763,0.573,0,0.042
218,14,Goto,0,4.699,0.528,0,0.042
219,14,Goto,0,4.634,0.484,0,0.042
220,14,Goto,0,4.567,0.442,0,0.042
221,14,Goto,0,4.5,0.402,0,0.042
222,14,Goto,0,4.431,0.364,0,0.042
223,14,Goto,0,4.362,0.327,0,0.042
224,14,Goto,0,4.292,0.292,0,0.042
225,14,Goto,0,4.22,0.259,0,0.042
226,14,Goto,0,4.148,0.228,0,0.042
227,14,Goto,0,4.075,0.199,0,0.042
228,14,Goto,0,4.001,0.172,0,0.042
229,14,Goto,0,3.927,0.147,0,0.042
230,14,Goto,0,3.852,0.124,0,0.042
231,14,Goto,0,3.776,0.102,0,0.042
232,14,Goto,0,3.7,0.083,0,0.042
233,14,Goto,0,3.624,0.066,0,0.042
234,14,Goto,0,3.547,0.05,0,0.042
235,14,Goto,0,3.469,0.037,0,0.042
236,14,Goto,0,3.392,0.026,0,0.042
237,14,Goto,0,3.314,0.016,0,0.042
238,14,Goto,0,3.235,0.009,0,0.042
239,14,Goto,0,3.157,0.004,0,0.042
240,14,Goto,0,3.079,0.001,0,0.042
241,14,Goto,0,3.0,0.0,0,0.042
